payment_id,payment_date,account_id,payment_type,currency,amount_local,cross_border_flag,manual_touch_flag,exception_flag,late_release_flag,repair_minutes,fee_usd,status
P000505,2026-01-27,AC0050,Tax,HKD,70749.83,False,True,False,False,0,1.5,Completed
P000547,2026-01-27,AC0028,Wire,EUR,6520.71,True,False,False,False,0,43.5,Completed
P000682,2026-01-27,AC0031,Internal transfer,USD,25301.21,False,False,False,False,0,1.5,Completed
P001198,2026-01-27,AC0041,Local transfer,JPY,7661.14,False,False,False,False,0,1.5,Completed
P001366,2026-01-27,AC0005,Local transfer,USD,5601.83,False,False,False,False,0,1.5,Completed
P001496,2026-01-27,AC0031,Wire,USD,419.64,True,True,False,True,0,43.5,Completed
P001562,2026-01-27,AC0044,ACH,KRW,67261.8,False,False,False,False,0,1.5,Completed
P001606,2026-01-27,AC0047,ACH,INR,9083.7,False,True,False,False,0,1.5,Completed
P001900,2026-01-27,AC0019,Internal transfer,GBP,10315.66,False,False,False,False,0,1.5,Completed
P002119,2026-01-27,AC0019,ACH,GBP,100366.79,False,True,False,False,0,1.5,Completed
P002286,2026-01-27,AC0014,ACH,CAD,44481.99,False,False,False,False,0,1.5,Completed
P002309,2026-01-27,AC0003,Local transfer,USD,9551.75,False,False,True,False,26,16.5,Repaired
P002358,2026-01-27,AC0010,ACH,USD,8476.69,False,True,False,False,0,1.5,Completed
P002475,2026-01-27,AC0053,Local transfer,USD,733.02,False,False,False,False,0,1.5,Completed
P002602,2026-01-27,AC0005,Wire,USD,24830.23,True,False,False,False,0,43.5,Completed
P002794,2026-01-27,AC0014,Local transfer,CAD,79745.46,False,False,False,False,0,1.5,Completed
P002897,2026-01-27,AC0032,Tax,EUR,214436.53,False,False,False,False,0,1.5,Completed
P002907,2026-01-27,AC0001,Wire,USD,10238.1,True,True,False,False,0,43.5,Completed
P002964,2026-01-27,AC0025,Local transfer,EUR,3590.02,False,True,False,True,0,1.5,Completed
P003036,2026-01-27,AC0028,Tax,EUR,103905.12,False,True,False,False,0,1.5,Completed
P003186,2026-01-27,AC0014,Internal transfer,CAD,8170.46,False,False,False,False,0,1.5,Completed
P003240,2026-01-27,AC0031,Internal transfer,USD,22281.32,False,False,False,False,0,1.5,Completed
P003290,2026-01-27,AC0046,Local transfer,KRW,1667.7,False,True,False,False,0,1.5,Completed
P003353,2026-01-27,AC0041,ACH,JPY,7031.54,False,False,False,False,0,1.5,Completed
P003441,2026-01-27,AC0010,ACH,USD,19228.56,False,True,False,False,0,1.5,Completed
P003452,2026-01-27,AC0050,ACH,HKD,14959.33,False,True,True,False,54,16.5,Repaired
P003628,2026-01-27,AC0052,Local transfer,HKD,22594.38,False,True,False,False,0,1.5,Completed
P003697,2026-01-27,AC0050,Internal transfer,HKD,16891.61,False,True,False,False,0,1.5,Completed
P004122,2026-01-27,AC0010,ACH,USD,13636.57,False,False,False,False,0,1.5,Completed
P004138,2026-01-27,AC0017,Local transfer,GBP,2681.41,False,True,False,False,0,1.5,Completed
P004166,2026-01-27,AC0028,Internal transfer,EUR,24989.56,False,True,False,False,0,1.5,Completed
P004301,2026-01-27,AC0010,Payroll,USD,16823.46,False,False,False,False,0,1.5,Completed
P004316,2026-01-27,AC0034,Wire,USD,18041.57,False,False,False,False,0,19.5,Completed
P004875,2026-01-27,AC0050,Internal transfer,HKD,12526.38,False,False,False,False,0,1.5,Completed
P005161,2026-01-27,AC0053,Wire,USD,11302.8,False,False,False,False,0,19.5,Pending
P005192,2026-01-27,AC0053,Internal transfer,USD,2318.86,False,False,False,False,0,1.5,Completed
P005429,2026-01-27,AC0001,Local transfer,USD,24972.29,False,False,False,False,0,1.5,Completed
P005444,2026-01-27,AC0044,Local transfer,KRW,3348.83,False,False,False,False,0,1.5,Completed
P005571,2026-01-27,AC0014,Wire,CAD,108925.79,True,False,False,False,0,43.5,Completed
P005574,2026-01-27,AC0025,Local transfer,EUR,9450.05,False,False,False,False,0,1.5,Completed
P005701,2026-01-27,AC0050,Local transfer,HKD,616.42,False,True,False,False,0,1.5,Completed
P005925,2026-01-27,AC0047,ACH,INR,1178.91,False,False,False,False,0,1.5,Completed
P005931,2026-01-27,AC0001,Payroll,USD,23183.72,False,True,True,False,73,16.5,Repaired
P005965,2026-01-27,AC0042,Wire,USD,2730.35,False,False,False,False,0,19.5,Completed
P006051,2026-01-27,AC0003,Local transfer,USD,28007.67,False,False,False,False,0,1.5,Completed
P006310,2026-01-27,AC0041,Local transfer,JPY,8812.28,False,False,False,False,0,1.5,Completed
P006824,2026-01-27,AC0014,Local transfer,CAD,21524.79,False,False,False,True,0,1.5,Completed
P006979,2026-01-27,AC0041,Wire,JPY,30085.96,False,True,False,False,0,19.5,Completed
P007006,2026-01-27,AC0041,Local transfer,JPY,20512.41,False,False,False,False,0,1.5,Completed
P007079,2026-01-27,AC0017,Local transfer,GBP,1305.57,False,True,False,False,0,1.5,Completed
P007121,2026-01-27,AC0054,Local transfer,USD,35944.11,False,False,False,False,0,1.5,Completed
P007494,2026-01-27,AC0050,Payroll,HKD,531756.77,False,True,False,False,0,1.5,Completed
P007543,2026-01-27,AC0028,Tax,EUR,27074.63,False,False,False,False,0,1.5,Completed
P007560,2026-01-27,AC0001,Local transfer,USD,61007.61,False,True,False,False,0,1.5,Completed
P000145,2026-01-28,AC0026,Local transfer,USD,40120.71,False,False,False,False,0,1.5,Completed
P000242,2026-01-28,AC0041,Internal transfer,JPY,225975.59,False,True,False,False,0,1.5,Completed
P000414,2026-01-28,AC0036,Wire,SGD,12049.27,False,False,False,False,0,19.5,Completed
P000456,2026-01-28,AC0016,Tax,CAD,12091.31,False,True,False,False,0,1.5,Completed
P000590,2026-01-28,AC0041,Local transfer,JPY,8788.48,False,True,False,False,0,1.5,Completed
P000945,2026-01-28,AC0017,Local transfer,GBP,180302.96,False,False,False,False,0,1.5,Completed
P001429,2026-01-28,AC0021,Local transfer,EUR,18959.78,False,False,False,False,0,1.5,Completed
P001759,2026-01-28,AC0053,Local transfer,USD,3849.86,False,False,False,False,0,1.5,Completed
P001836,2026-01-28,AC0047,Internal transfer,INR,4127.61,False,False,False,False,0,1.5,Completed
P001897,2026-01-28,AC0028,ACH,EUR,10721.78,False,False,False,False,0,1.5,Completed
P002214,2026-01-28,AC0029,ACH,EUR,19346.82,False,False,False,False,0,1.5,Completed
P002290,2026-01-28,AC0053,ACH,USD,13985.84,False,False,False,False,0,1.5,Completed
P002298,2026-01-28,AC0036,Local transfer,SGD,37942.66,False,False,False,False,0,1.5,Completed
P002556,2026-01-28,AC0033,Internal transfer,EUR,14159.75,False,False,False,False,0,1.5,Completed
P002679,2026-01-28,AC0031,Local transfer,USD,34644.57,False,True,False,False,0,1.5,Completed
P002687,2026-01-28,AC0014,Internal transfer,CAD,27431.59,False,True,False,False,0,1.5,Completed
P002831,2026-01-28,AC0017,ACH,GBP,7804.08,False,True,False,False,0,1.5,Completed
P003075,2026-01-28,AC0050,Wire,HKD,24515.12,False,False,False,False,0,19.5,Completed
P003276,2026-01-28,AC0034,Local transfer,USD,36906.99,False,True,False,False,0,1.5,Completed
P003390,2026-01-28,AC0046,ACH,KRW,1504.45,False,False,False,False,0,1.5,Completed
P003458,2026-01-28,AC0027,Wire,EUR,12459.28,True,False,False,False,0,43.5,Completed
P003641,2026-01-28,AC0041,Internal transfer,JPY,18220.98,False,False,False,False,0,1.5,Completed
P003772,2026-01-28,AC0020,Local transfer,GBP,25264.42,False,False,False,False,0,1.5,Completed
P003911,2026-01-28,AC0041,Local transfer,JPY,3692.01,False,False,False,False,0,1.5,Completed
P003960,2026-01-28,AC0053,ACH,USD,12552.27,False,False,False,False,0,1.5,Completed
P004125,2026-01-28,AC0017,ACH,GBP,9723.47,False,True,False,False,0,1.5,Completed
P004152,2026-01-28,AC0044,Local transfer,KRW,5789.24,False,False,False,False,0,1.5,Completed
P004295,2026-01-28,AC0053,Payroll,USD,2537.47,False,False,False,False,0,1.5,Completed
P004543,2026-01-28,AC0050,ACH,HKD,93824.41,False,True,False,True,0,1.5,Completed
P004558,2026-01-28,AC0010,Local transfer,USD,1885.37,False,False,False,False,0,1.5,Completed
P004626,2026-01-28,AC0034,Wire,USD,23700.06,False,False,True,True,61,34.5,Rejected
P004725,2026-01-28,AC0016,Local transfer,CAD,1775.29,False,True,False,False,0,1.5,Completed
P005297,2026-01-28,AC0041,ACH,JPY,34831.74,False,False,False,False,0,1.5,Completed
P005502,2026-01-28,AC0050,ACH,HKD,11679.42,False,False,False,False,0,1.5,Completed
P005503,2026-01-28,AC0010,Wire,USD,30248.42,True,False,True,False,26,58.5,Repaired
P005671,2026-01-28,AC0038,ACH,USD,4426.29,False,False,False,False,0,1.5,Completed
P005685,2026-01-28,AC0021,Wire,EUR,4304.96,False,False,False,False,0,19.5,Completed
P005748,2026-01-28,AC0017,Internal transfer,GBP,6411.51,False,False,False,False,0,1.5,Completed
P006088,2026-01-28,AC0044,ACH,KRW,4306.59,False,False,False,False,0,1.5,Completed
P006169,2026-01-28,AC0002,ACH,USD,4536.32,False,False,False,False,0,1.5,Completed
P006216,2026-01-28,AC0011,Internal transfer,USD,12088.58,False,False,False,False,0,1.5,Completed
P006280,2026-01-28,AC0025,Internal transfer,EUR,14194.46,False,False,False,False,0,1.5,Completed
P006315,2026-01-28,AC0050,ACH,HKD,58457.03,False,False,False,False,0,1.5,Completed
P006364,2026-01-28,AC0014,Tax,CAD,12705.51,False,False,False,False,0,1.5,Completed
P006425,2026-01-28,AC0001,Local transfer,USD,99715.92,False,False,False,False,0,1.5,Completed
P006525,2026-01-28,AC0036,Local transfer,SGD,52355.96,False,False,False,False,0,1.5,Completed
P006816,2026-01-28,AC0017,ACH,GBP,16588.94,False,True,False,False,0,1.5,Completed
P007203,2026-01-28,AC0021,Payroll,EUR,42551.05,False,True,False,False,0,1.5,Completed
P000452,2026-01-29,AC0017,Tax,GBP,47361.01,False,True,False,False,0,1.5,Completed
P000566,2026-01-29,AC0010,ACH,USD,13585.42,False,False,False,False,0,1.5,Completed
P000638,2026-01-29,AC0021,Local transfer,EUR,2510.76,False,True,False,False,0,1.5,Completed
P000747,2026-01-29,AC0050,Tax,HKD,10244.96,False,False,True,False,52,16.5,Repaired
P000885,2026-01-29,AC0047,Local transfer,INR,9642.77,False,False,False,False,0,1.5,Completed
P000998,2026-01-29,AC0016,Wire,CAD,9217.88,False,True,False,False,0,19.5,Completed
P001307,2026-01-29,AC0038,ACH,USD,15077.3,False,False,False,False,0,1.5,Completed
P001528,2026-01-29,AC0053,Wire,USD,18467.75,True,False,False,False,0,43.5,Completed
P001747,2026-01-29,AC0055,Wire,USD,3951.07,True,False,False,False,0,43.5,Completed
P001837,2026-01-29,AC0025,Wire,EUR,66921.32,False,True,False,False,0,19.5,Completed
P001931,2026-01-29,AC0044,ACH,KRW,3124.45,False,False,False,False,0,1.5,Completed
P001963,2026-01-29,AC0017,Local transfer,GBP,2923.49,False,False,False,False,0,1.5,Completed
P002341,2026-01-29,AC0025,Local transfer,EUR,4449.04,False,False,False,False,0,1.5,Completed
P002820,2026-01-29,AC0031,Payroll,USD,39523.27,False,False,False,False,0,1.5,Completed
P002947,2026-01-29,AC0018,Local transfer,GBP,21714.14,False,False,False,False,0,1.5,Completed
P002969,2026-01-29,AC0034,Wire,USD,7647.49,True,False,False,False,0,43.5,Completed
P002981,2026-01-29,AC0003,Wire,USD,1019.91,True,True,False,False,0,43.5,Completed
P002992,2026-01-29,AC0044,Internal transfer,KRW,2633.92,False,False,True,False,25,16.5,Repaired
P003040,2026-01-29,AC0012,Internal transfer,USD,17414.22,False,False,False,False,0,1.5,Completed
P003180,2026-01-29,AC0001,Local transfer,USD,22884.15,False,False,True,False,38,16.5,Repaired
P003206,2026-01-29,AC0053,ACH,USD,33857.5,False,False,False,False,0,1.5,Completed
P003218,2026-01-29,AC0041,ACH,JPY,36409.64,False,False,False,False,0,1.5,Completed
P003275,2026-01-29,AC0031,ACH,USD,47138.91,False,True,False,False,0,1.5,Completed
P003360,2026-01-29,AC0021,Local transfer,EUR,2176.02,False,True,False,False,0,1.5,Completed
P003517,2026-01-29,AC0044,Local transfer,KRW,34582.58,False,False,False,False,0,1.5,Completed
P003547,2026-01-29,AC0010,Local transfer,USD,6517.29,False,True,True,False,44,16.5,Rejected
P003564,2026-01-29,AC0050,Internal transfer,HKD,44748.03,False,True,False,False,0,1.5,Completed
P003630,2026-01-29,AC0041,Payroll,JPY,10827.98,False,False,False,False,0,1.5,Completed
P003650,2026-01-29,AC0036,Wire,SGD,4567.95,True,False,False,False,0,43.5,Completed
P003669,2026-01-29,AC0005,ACH,USD,12721.77,False,True,True,False,48,16.5,Repaired
P003790,2026-01-29,AC0014,ACH,CAD,5999.65,False,False,False,False,0,1.5,Completed
P003861,2026-01-29,AC0005,Local transfer,USD,6069.58,False,False,False,False,0,1.5,Completed
P003866,2026-01-29,AC0028,Local transfer,EUR,16017.81,False,True,False,False,0,1.5,Completed
P003874,2026-01-29,AC0014,ACH,CAD,41811.13,False,False,False,True,0,1.5,Completed
P004334,2026-01-29,AC0032,Local transfer,EUR,37663.58,False,False,False,False,0,1.5,Completed
P004397,2026-01-29,AC0050,Wire,HKD,3405.76,True,True,False,False,0,43.5,Completed
P004429,2026-01-29,AC0025,Local transfer,EUR,31007.0,False,False,False,False,0,1.5,Completed
P004503,2026-01-29,AC0025,Local transfer,EUR,28098.56,False,True,False,False,0,1.5,Completed
P004621,2026-01-29,AC0044,Local transfer,KRW,2954.52,False,False,False,False,0,1.5,Completed
P005040,2026-01-29,AC0050,Wire,HKD,3875.05,True,True,False,False,0,43.5,Completed
P005114,2026-01-29,AC0003,Internal transfer,USD,3920.05,False,False,False,False,0,1.5,Completed
P005156,2026-01-29,AC0016,Internal transfer,CAD,20382.76,False,False,False,False,0,1.5,Completed
P005160,2026-01-29,AC0051,Internal transfer,HKD,8412.6,False,False,False,False,0,1.5,Completed
P005228,2026-01-29,AC0010,Wire,USD,18773.51,True,False,False,False,0,43.5,Completed
P005333,2026-01-29,AC0045,ACH,KRW,1357.88,False,True,False,False,0,1.5,Completed
P005354,2026-01-29,AC0036,Local transfer,SGD,37388.45,False,False,False,False,0,1.5,Completed
P005511,2026-01-29,AC0041,Local transfer,JPY,36146.72,False,False,False,False,0,1.5,Completed
P005727,2026-01-29,AC0052,Payroll,HKD,19165.42,False,True,False,False,0,1.5,Completed
P005787,2026-01-29,AC0005,Local transfer,USD,24833.92,False,False,False,False,0,1.5,Completed
P005794,2026-01-29,AC0034,Wire,USD,6064.62,True,False,False,False,0,43.5,Completed
P005816,2026-01-29,AC0019,ACH,GBP,81615.94,False,False,False,False,0,1.5,Completed
P006208,2026-01-29,AC0016,Internal transfer,CAD,11781.98,False,True,False,False,0,1.5,Completed
P006217,2026-01-29,AC0047,Wire,INR,2988.07,False,True,False,False,0,19.5,Completed
P006271,2026-01-29,AC0038,Wire,USD,22437.79,True,False,False,False,0,43.5,Completed
P006347,2026-01-29,AC0040,Local transfer,AUD,12073.63,False,False,False,False,0,1.5,Completed
P007019,2026-01-29,AC0005,Payroll,USD,75391.87,False,True,False,False,0,1.5,Completed
P007196,2026-01-29,AC0014,Local transfer,CAD,16288.11,False,False,False,False,0,1.5,Completed
P007398,2026-01-29,AC0010,ACH,USD,10303.07,False,False,False,False,0,1.5,Completed
P007450,2026-01-29,AC0038,Wire,USD,27911.37,True,False,False,False,0,43.5,Completed
P007547,2026-01-29,AC0040,Local transfer,AUD,6663.37,False,False,False,False,0,1.5,Completed
P000104,2026-01-30,AC0053,Local transfer,USD,12259.43,False,True,False,False,0,1.5,Completed
P000363,2026-01-30,AC0034,Local transfer,USD,23064.58,False,False,False,False,0,1.5,Completed
P000430,2026-01-30,AC0010,Local transfer,USD,60216.84,False,False,False,False,0,1.5,Completed
P000530,2026-01-30,AC0016,Internal transfer,CAD,17911.2,False,True,True,False,12,16.5,Repaired
P001060,2026-01-30,AC0031,Local transfer,USD,17839.85,False,False,False,False,0,1.5,Completed
P001084,2026-01-30,AC0003,Internal transfer,USD,37262.06,False,False,False,False,0,1.5,Completed
P001116,2026-01-30,AC0005,Payroll,USD,55364.74,False,True,False,False,0,1.5,Completed
P001289,2026-01-30,AC0046,Wire,KRW,24776.81,False,False,False,False,0,19.5,Completed
P001455,2026-01-30,AC0011,Local transfer,USD,3199.69,False,False,False,False,0,1.5,Completed
P001526,2026-01-30,AC0047,Local transfer,INR,3236.94,False,True,False,False,0,1.5,Completed
P001566,2026-01-30,AC0034,ACH,USD,6266.54,False,False,False,False,0,1.5,Completed
P001659,2026-01-30,AC0034,Local transfer,USD,86477.46,False,False,False,False,0,1.5,Completed
P001662,2026-01-30,AC0021,Payroll,EUR,96408.41,False,True,True,False,25,16.5,Repaired
P001765,2026-01-30,AC0047,Local transfer,INR,3243.3,False,False,False,False,0,1.5,Completed
P001813,2026-01-30,AC0005,ACH,USD,11448.82,False,False,False,False,0,1.5,Completed
P001839,2026-01-30,AC0005,Wire,USD,90111.03,True,False,False,False,0,43.5,Completed
P002201,2026-01-30,AC0038,ACH,USD,2195.81,False,False,False,False,0,1.5,Completed
P002270,2026-01-30,AC0053,Local transfer,USD,67467.53,False,False,False,False,0,1.5,Completed
P002708,2026-01-30,AC0001,Local transfer,USD,10044.13,False,False,False,False,0,1.5,Completed
P002826,2026-01-30,AC0017,ACH,GBP,10321.96,False,False,False,False,0,1.5,Completed
P002892,2026-01-30,AC0053,Wire,USD,8160.04,False,True,False,False,0,19.5,Completed
P002946,2026-01-30,AC0034,Payroll,USD,76257.99,False,False,False,False,0,1.5,Completed
P003241,2026-01-30,AC0014,Local transfer,CAD,4382.63,False,True,False,False,0,1.5,Completed
P003261,2026-01-30,AC0053,Payroll,USD,6535.62,False,False,False,False,0,1.5,Completed
P003302,2026-01-30,AC0044,Internal transfer,KRW,5820.12,False,False,False,False,0,1.5,Completed
P003373,2026-01-30,AC0034,ACH,USD,46093.59,False,True,False,False,0,1.5,Completed
P003785,2026-01-30,AC0028,ACH,EUR,14724.61,False,False,False,False,0,1.5,Completed
P003795,2026-01-30,AC0010,ACH,USD,44400.56,False,True,False,False,0,1.5,Completed
P003882,2026-01-30,AC0039,Wire,AUD,7647.16,True,False,False,False,0,43.5,Completed
P004015,2026-01-30,AC0001,Internal transfer,USD,3496.58,False,True,False,False,0,1.5,Completed
P004091,2026-01-30,AC0050,Wire,HKD,98722.79,True,True,True,False,60,58.5,Repaired
P004218,2026-01-30,AC0030,ACH,USD,28644.53,False,False,False,False,0,1.5,Completed
P004302,2026-01-30,AC0028,Internal transfer,EUR,2099.63,False,False,False,False,0,1.5,Completed
P004308,2026-01-30,AC0038,Internal transfer,USD,39031.4,False,False,False,False,0,1.5,Completed
P004344,2026-01-30,AC0017,Payroll,GBP,26666.32,False,True,True,False,61,16.5,Repaired
P004363,2026-01-30,AC0019,Internal transfer,GBP,1007.64,False,False,True,False,36,16.5,Repaired
P004395,2026-01-30,AC0031,ACH,USD,6991.93,False,True,True,False,57,16.5,Repaired
P004438,2026-01-30,AC0010,Local transfer,USD,9064.74,False,False,False,False,0,1.5,Completed
P004508,2026-01-30,AC0043,ACH,JPY,5626.93,False,False,False,False,0,1.5,Completed
P004567,2026-01-30,AC0019,ACH,GBP,3274.73,False,False,False,False,0,1.5,Completed
P004762,2026-01-30,AC0055,ACH,USD,5190.05,False,False,False,False,0,1.5,Completed
P004804,2026-01-30,AC0050,ACH,HKD,26123.44,False,False,False,False,0,1.5,Completed
P004928,2026-01-30,AC0041,Local transfer,JPY,16139.9,False,True,False,False,0,1.5,Completed
P004989,2026-01-30,AC0047,Local transfer,INR,7110.21,False,True,False,False,0,1.5,Completed
P005195,2026-01-30,AC0005,Local transfer,USD,44438.57,False,False,False,False,0,1.5,Completed
P005272,2026-01-30,AC0025,Local transfer,EUR,24807.23,False,False,False,False,0,1.5,Completed
P005342,2026-01-30,AC0044,Local transfer,KRW,50025.86,False,False,False,True,0,1.5,Completed
P005367,2026-01-30,AC0028,Local transfer,EUR,31893.45,False,True,False,False,0,1.5,Completed
P005484,2026-01-30,AC0014,Payroll,CAD,26205.19,False,False,False,False,0,1.5,Completed
P006043,2026-01-30,AC0010,ACH,USD,510.87,False,False,False,False,0,1.5,Completed
P006053,2026-01-30,AC0042,Local transfer,USD,1411.66,False,False,False,False,0,1.5,Completed
P006201,2026-01-30,AC0014,ACH,CAD,4032.4,False,False,False,False,0,1.5,Completed
P006239,2026-01-30,AC0034,Wire,USD,5538.12,True,True,False,False,0,43.5,Completed
P006328,2026-01-30,AC0050,Local transfer,HKD,5869.66,False,True,True,False,19,16.5,Repaired
P006372,2026-01-30,AC0003,ACH,USD,23954.01,False,False,False,False,0,1.5,Completed
P006403,2026-01-30,AC0041,Tax,JPY,66828.96,False,False,False,False,0,1.5,Completed
P006518,2026-01-30,AC0050,ACH,HKD,21639.1,False,True,False,False,0,1.5,Completed
P006627,2026-01-30,AC0038,Payroll,USD,14222.42,False,False,False,False,0,1.5,Completed
