date,entity_id,entity_name,region,account_count,positive_account_count,negative_account_count,gross_account_positive_available_usd,gross_account_negative_available_usd,entity_net_estimated_available_usd,within_entity_mixed_sign_flag,entity_net_deficit_flag,evidence_label,decision_boundary
2026-02-12,E004,Aurelius Canada,NA,3,3,0,2238357.0505499104,0.0,2238357.0505499104,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-12,E005,Aurelius UK,EMEA,4,4,0,4821876.18338758,0.0,4821876.18338758,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-12,E006,Aurelius Germany,EMEA,4,4,0,8768116.20000387,0.0,8768116.20000387,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-12,E007,Aurelius France,EMEA,3,2,1,1436709.7029641126,-1191012.4959458276,245697.20701828494,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-12,E008,Aurelius Netherlands,EMEA,3,3,0,6954995.047722375,0.0,6954995.047722375,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-12,E009,Aurelius Spain,EMEA,3,3,0,3785612.419898601,0.0,3785612.419898601,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-12,E010,Aurelius Singapore,APAC,4,3,1,1195216.984397508,-786122.78,409094.20439750794,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-12,E011,Aurelius Australia,APAC,3,3,0,6982555.51611658,0.0,6982555.51611658,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-12,E012,Aurelius Japan,APAC,3,3,0,535284.5342377728,0.0,535284.5342377728,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-12,E013,Aurelius Korea,APAC,3,3,0,2750.2137570715995,0.0,2750.2137570715995,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-12,E014,Aurelius India,APAC,3,3,0,494963.1358358102,0.0,494963.1358358102,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-12,E015,Aurelius Hong Kong,APAC,3,3,0,447841.9039652715,0.0,447841.9039652715,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-12,E016,Aurelius Global Sourcing,APAC,3,3,0,2326197.3499999996,0.0,2326197.3499999996,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E001,Aurelius Group Holdings,NA,4,4,0,3490373.77,0.0,3490373.77,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E002,Aurelius Home US,NA,5,5,0,8249413.9,0.0,8249413.9,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E003,Aurelius Wellness US,NA,4,4,0,6647014.15,0.0,6647014.15,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E004,Aurelius Canada,NA,3,3,0,2077911.8655540927,0.0,2077911.8655540927,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E005,Aurelius UK,EMEA,4,4,0,4984648.035330776,0.0,4984648.035330776,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E006,Aurelius Germany,EMEA,4,4,0,8996676.949911643,0.0,8996676.949911643,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E007,Aurelius France,EMEA,3,2,1,1193215.8717332312,-1247728.9667484313,-54513.09501520009,True,True,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E008,Aurelius Netherlands,EMEA,3,3,0,6364509.44614975,0.0,6364509.44614975,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E009,Aurelius Spain,EMEA,3,3,0,3570320.2208480947,0.0,3570320.2208480947,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E010,Aurelius Singapore,APAC,4,3,1,1270110.0664071664,-833208.77,436901.2964071663,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E011,Aurelius Australia,APAC,3,3,0,6676032.11746303,0.0,6676032.11746303,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E012,Aurelius Japan,APAC,3,3,0,520202.5453669745,0.0,520202.5453669745,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E013,Aurelius Korea,APAC,3,3,0,3139.4232096570004,0.0,3139.4232096570004,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E014,Aurelius India,APAC,3,3,0,485249.6858773286,0.0,485249.6858773286,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E015,Aurelius Hong Kong,APAC,3,3,0,426586.87981866446,0.0,426586.87981866446,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-13,E016,Aurelius Global Sourcing,APAC,3,3,0,2571836.2,0.0,2571836.2,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E001,Aurelius Group Holdings,NA,4,4,0,2964317.89,0.0,2964317.89,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E002,Aurelius Home US,NA,5,5,0,8466466.9,0.0,8466466.9,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E003,Aurelius Wellness US,NA,4,4,0,7866170.62,0.0,7866170.62,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E004,Aurelius Canada,NA,3,3,0,2298873.3201213,0.0,2298873.3201213,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E005,Aurelius UK,EMEA,4,4,0,5103320.711410573,0.0,5103320.711410573,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E006,Aurelius Germany,EMEA,4,4,0,7811713.348772228,0.0,7811713.348772228,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E007,Aurelius France,EMEA,3,2,1,1248542.4261733028,-1093704.7959209632,154837.6302523396,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E008,Aurelius Netherlands,EMEA,3,3,0,6029333.510232599,0.0,6029333.510232599,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E009,Aurelius Spain,EMEA,3,3,0,3816493.4323323146,0.0,3816493.4323323146,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E010,Aurelius Singapore,APAC,4,3,1,1263109.193368243,-867427.71,395681.4833682432,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E011,Aurelius Australia,APAC,3,3,0,6061384.333401587,0.0,6061384.333401587,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E012,Aurelius Japan,APAC,3,3,0,572338.9622863354,0.0,572338.9622863354,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E013,Aurelius Korea,APAC,3,3,0,3294.0135625908997,0.0,3294.0135625908997,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E014,Aurelius India,APAC,3,3,0,547627.7158181326,0.0,547627.7158181326,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E015,Aurelius Hong Kong,APAC,3,3,0,459947.2867255275,0.0,459947.2867255275,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-14,E016,Aurelius Global Sourcing,APAC,3,3,0,2544660.4,0.0,2544660.4,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E001,Aurelius Group Holdings,NA,4,4,0,3529716.25,0.0,3529716.25,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E002,Aurelius Home US,NA,5,5,0,7348606.72,0.0,7348606.72,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E003,Aurelius Wellness US,NA,4,4,0,7825643.53,0.0,7825643.53,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E004,Aurelius Canada,NA,3,3,0,2144549.209123374,0.0,2144549.209123374,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E005,Aurelius UK,EMEA,4,4,0,5085746.917934677,0.0,5085746.917934677,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E006,Aurelius Germany,EMEA,4,4,0,8341026.056466419,0.0,8341026.056466419,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E007,Aurelius France,EMEA,3,2,1,1161632.4761959203,-995757.3838167354,165875.09237918485,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E008,Aurelius Netherlands,EMEA,3,3,0,6004645.348738603,0.0,6004645.348738603,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E009,Aurelius Spain,EMEA,3,3,0,3759601.54462995,0.0,3759601.54462995,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E010,Aurelius Singapore,APAC,4,3,1,1271945.883437127,-870145.5,401800.3834371271,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E011,Aurelius Australia,APAC,3,3,0,7177189.869254479,0.0,7177189.869254479,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E012,Aurelius Japan,APAC,3,3,0,575464.2395814871,0.0,575464.2395814871,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E013,Aurelius Korea,APAC,3,3,0,3536.738891688,0.0,3536.738891688,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E014,Aurelius India,APAC,3,3,0,559935.0347747776,0.0,559935.0347747776,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E015,Aurelius Hong Kong,APAC,3,3,0,432965.709443818,0.0,432965.709443818,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-15,E016,Aurelius Global Sourcing,APAC,3,3,0,2744556.21,0.0,2744556.21,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E001,Aurelius Group Holdings,NA,4,4,0,3447509.58,0.0,3447509.58,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E002,Aurelius Home US,NA,5,5,0,8089813.24,0.0,8089813.24,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E003,Aurelius Wellness US,NA,4,4,0,8155138.44,0.0,8155138.44,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E004,Aurelius Canada,NA,3,3,0,2517837.387603829,0.0,2517837.387603829,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E005,Aurelius UK,EMEA,4,4,0,4749481.342528018,0.0,4749481.342528018,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E006,Aurelius Germany,EMEA,4,4,0,8486037.641062362,0.0,8486037.641062362,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E007,Aurelius France,EMEA,3,2,1,1161389.7306695397,-1151036.786554432,10352.944115107646,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E008,Aurelius Netherlands,EMEA,3,3,0,5447717.723864033,0.0,5447717.723864033,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E009,Aurelius Spain,EMEA,3,3,0,3918175.1577096176,0.0,3918175.1577096176,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E010,Aurelius Singapore,APAC,4,3,1,1314880.5816999807,-682910.22,631970.3616999807,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E011,Aurelius Australia,APAC,3,3,0,7047230.770618845,0.0,7047230.770618845,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E012,Aurelius Japan,APAC,3,3,0,652752.817236004,0.0,652752.817236004,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E013,Aurelius Korea,APAC,3,3,0,3090.470705803,0.0,3090.470705803,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E014,Aurelius India,APAC,3,3,0,465981.9063495138,0.0,465981.9063495138,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-02-16,E015,Aurelius Hong Kong,APAC,3,3,0,403526.857872594,0.0,403526.857872594,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
